Polling District,Polling Station,Polling Station Postcode,Property,UPRN
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"12, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577705
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"11, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577704
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"10, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577703
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"9, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577702
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"8, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577701
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"7, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577700
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"6, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577699
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"5, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577698
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"4, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577697
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"3, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577696
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"2, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577695
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"1, URBAN STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9PX",100100577694
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"57, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577693
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"56, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577692
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"55, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577691
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"54, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577690
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"53, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577689
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"52, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577688
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"51, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577687
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"50, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577686
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"49, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577685
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"47, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577683
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"46, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577682
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"45, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577681
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"44, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577680
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"43, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577679
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"42, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577678
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"41, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577677
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"40, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577676
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"39, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577675
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"38, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577674
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"37, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577673
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"36, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577672
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"35, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577671
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"34, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577670
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"33, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577669
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"32, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577668
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"31, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577667
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"30, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577666
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"29, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577665
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"28, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577664
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"27, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577663
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"26, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577662
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"25, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577661
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"24, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577660
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"23, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DX",100100577659
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"22, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577658
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"21, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577657
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"20, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577656
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"19, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577655
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"18, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577654
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"17, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577653
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"16, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577652
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"15, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577651
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"14, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577650
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"13, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577649
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"12, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577648
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"11, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577647
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"10, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577646
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"9, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577645
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"8, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577644
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"7, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577643
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"6, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577642
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"5, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577641
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"4, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577640
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"3, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577639
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"2, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577638
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"1, COUNCIL STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9DJ",100100577637
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"IVY COTTAGE, DISTRICT STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9YL",100100578970
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"PRIMROSE COTTAGE, DISTRICT STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9YL",100100578971
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"2, DISTRICT STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9YL",100100577635
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"1, DISTRICT STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9YL",100100577634
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"15, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578668
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"13, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578666
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"12, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578665
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"10, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578663
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"8, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578661
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"7, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578660
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"6, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578659
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"5, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578731
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"4, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578658
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"3, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578657
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"2, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578656
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"1, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100578655
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"1, ARUMA COURT, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9JP",10034662721
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"2, ARUMA COURT, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9JP",10034662722
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"3, ARUMA COURT, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9JP",10034662723
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"4, ARUMA COURT, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9JP",10034662724
BD,"HOREB CHAPEL, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL",,"ST JOHN'S VICARAGE, CHURCH STREET, PENYDARREN, MERTHYR TYDFIL, CF47 9HS",100100913384
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"6, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578294
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"OTHER ELECTORS, PENYBRYN, MERTHYR TYDFIL",BE0000001
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"46, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578334
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"22, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578310
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"96, GARDEN CITY, PENYDARREN, MERTHYR TYDFIL, CF47 9YU",100100578094
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"44, GARDEN CITY, PENYDARREN, MERTHYR TYDFIL, CF47 9YT",100100578052
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"69, GARDEN CITY, PENYDARREN, MERTHYR TYDFIL, CF47 9YU",100100578077
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"60, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578348
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"59, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578347
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"58, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578346
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"57, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578345
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"56, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578344
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"55, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578343
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"54, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578342
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"53, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578341
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"52, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578340
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"51, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578339
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"50, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578338
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"49, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578337
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"48, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578336
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"47, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578335
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"45, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578333
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"44, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578332
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"43, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578331
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"42, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578330
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"41, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578329
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"40, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578328
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"39, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578327
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"38, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578326
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"37, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578325
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"36, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578324
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"35, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578323
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"34, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578322
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"33, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578321
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"32, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578320
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"31, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578319
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"30, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578318
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"29, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578317
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"28, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578316
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"27, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578315
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"26, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578314
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"25, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578313
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"24, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578312
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"23, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578311
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"21, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9YY",100100578309
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"20, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578308
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"19, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578307
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"18, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578306
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"17, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578305
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"16, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578304
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"15, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578303
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"14, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578302
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"13, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578301
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"12, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578300
BE,"PARK CHAPEL SCHOOLROOM, TENTH AVENUE, GALON UCHAF, MERTHYR TYDFIL",,"11, PENYBRYN, PENYDARREN, MERTHYR TYDFIL, CF47 9AJ",100100578299
